"nome_estacao";"data_dia";"data_semana";"data_mes";"data_ano";"lon";"lat";"chuva";"vento";"press";"temp";"umidade";"rajada";"amp"
"DOM_PEDRITO";2023-05-31;"2023-22";"2023-5";2023;-54,62;-31;0;1,6125;1001,825;13,9416666666667;80,875;5,3;15,2
"ENCRUZILHADA_DO_SUL";2023-05-31;"2023-22";"2023-5";2023;-52,52;-30,54;0,2;0,204166666666667;971,1875;15,7166666666667;85,125;3,5;10,4
"ERECHIM";2023-05-31;"2023-22";"2023-5";2023;-52,31;-27,66;0;1,842;945,508;15,449;81,626;0;0
"FREDERICO_WESTPHALEN";2023-05-31;"2023-22";"2023-5";2023;-53,43;-27,4;0;0,733333333333333;963,2875;16,7666666666667;82,1666666666667;5,1;11,7
"JAGUARAO";2023-05-31;"2023-22";"2023-5";2023;-53,38;-32,53;0,4;0;1016,81666666667;14,3708333333333;97,6666666666667;0;7,1
"LAGOA_VERMELHA";2023-05-31;"2023-22";"2023-5";2023;-51,51;-28,22;0;2,04166666666667;925,2875;14,1166666666667;81,125;6,2;11
"PALMEIRA_DAS_MISSOES";2023-05-31;"2023-22";"2023-5";2023;-53,32;-27,92;0;1,9375;949,220833333333;16,85;80,375;6,3;10
"PASSO_FUNDO";2023-05-31;"2023-22";"2023-5";2023;-52,4;-28,23;0;2,3625;941,970833333333;15,2875;81,5;6,4;11,3
"PORTO_ALEGRE_BELEM_NOVO";2023-05-31;"2023-22";"2023-5";2023;-51,18;-30,19;0;1,00833333333333;1019,32083333333;15,2833333333333;86,5416666666667;4,8;12,2
"PORTO_ALEGRE_JARDIM_BOTANICO";2023-05-31;"2023-22";"2023-5";2023;-51,17;-30,05;0,2;0,854166666666667;1014,19166666667;16,775;82,8333333333333;5,4;10,2
"QUARAI";2023-05-31;"2023-22";"2023-5";2023;-56,44;-30,37;0,2;1,45833333333333;1005,31666666667;14,9958333333333;86,7083333333333;5;15,9
"RIO_GRANDE";2023-05-31;"2023-22";"2023-5";2023;-52,17;-32,08;0,2;1,58333333333333;1019,45416666667;15,8208333333333;89,125;5,5;8,8
"RIO_PARDO";2023-05-31;"2023-22";"2023-5";2023;-52,38;-29,87;0,2;1,04166666666667;1007,54166666667;15,3541666666667;86,4583333333333;3;10,8
"SANTA_MARIA";2023-05-31;"2023-22";"2023-5";2023;-53,72;-29,72;0,4;0,804166666666667;1007,94583333333;14,0208333333333;92,6666666666667;3,1;13,7
"SANTANA_DO_LIVRAMENTO";2023-05-31;"2023-22";"2023-5";2023;-55,4;-30,75;0;0;997,104166666667;13,55;84,3333333333333;0,3;14,9
"SANTIAGO";2023-05-31;"2023-22";"2023-5";2023;-54,89;-29,19;0,2;0,966666666666667;974,0125;16,6333333333333;83,0416666666667;4,2;11,9
"SANTO_AUGUSTO";2023-05-31;"2023-22";"2023-5";2023;-53,79;-27,85;0;0,85;963,166666666667;17,3041666666667;87,5833333333333;4,4;10,4
"SAO_BORJA";2023-05-31;"2023-22";"2023-5";2023;-56,02;-28,65;0;1,412;994,314;16,993;82,21;0;0
"SAO_GABRIEL";2023-05-31;"2023-22";"2023-5";2023;-54,31;-30,34;0;0,45;1006,43333333333;19,1833333333333;68,6666666666667;3,3;6
"SAO_JOSE_DOS_AUSENTES";2023-05-31;"2023-22";"2023-5";2023;-50,06;-28,74;0,2;2,106;882,4125;11,4916666666667;87,125;0;10,2
"SAO_LUIZ_GONZAGA";2023-05-31;"2023-22";"2023-5";2023;-54,96;-28,42;0;2,2375;990,6375;18,5958333333333;74,7916666666667;6,5;10,7
"SAO_VICENTE_DO_SUL";2023-05-31;"2023-22";"2023-5";2023;-54,69;-29,7;0;1,15833333333333;1003,9;15,5583333333333;87,9166666666667;3,6;14,8
"SERAFINA_CORREA";2023-05-31;"2023-22";"2023-5";2023;-51,87;-28,7;0;0,766666666666667;963,2375;14,5375;84;5,3;15,8
"SOLEDADE";2023-05-31;"2023-22";"2023-5";2023;-52,54;-28,86;0;0,608333333333333;944,120833333333;15,6708333333333;79,7916666666667;7,3;9,4
"TEUTONIA";2023-05-31;"2023-22";"2023-5";2023;-51,82;-29,45;0,2;1,2375;1011,43333333333;16,8041666666667;83,4166666666667;5,9;13,4
"TRAMANDAI";2023-05-31;"2023-22";"2023-5";2023;-50,14;-30,01;0;2,07083333333333;1019,39583333333;19,1041666666667;72,4583333333333;10,5;8,1
"TUPANCIRETA";2023-05-31;"2023-22";"2023-5";2023;-53,83;-29,09;0,2;1,15;966,958333333333;14,3833333333333;92,4583333333333;3,9;13,1
"URUGUAIANA";2023-05-31;"2023-22";"2023-5";2023;-57,08;-29,75;0;1,14;1010,125;16,9;85,4583333333333;0;13,4
"VACARIA";2023-05-31;"2023-22";"2023-5";2023;-50,88;-28,51;0,2;2,42916666666667;910,679166666667;11,9541666666667;89,0416666666667;5,6;10,9
"ALEGRETE";2023-06-01;"2023-22";"2023-6";2023;-55,53;-29,71;0;0,841666666666667;1006,27083333333;18,2708333333333;84,5833333333333;5,4;12,6
"BAGE";2023-06-01;"2023-22";"2023-6";2023;-54,01;-31,35;0;2,67916666666667;993,675;17,2166666666667;82,3333333333333;8,6;12,4
"BENTO_GONCALVES";2023-06-01;"2023-22";"2023-6";2023;-51,53;-29,16;0;2,10833333333333;949,5125;15,5625;73,0833333333333;6,2;10,7
"CACAPAVA_DO_SUL";2023-06-01;"2023-22";"2023-6";2023;-53,47;-30,55;0;1,45;971,825;17,6375;72,625;0;7,8
"CAMAQUA";2023-06-01;"2023-22";"2023-6";2023;-51,83;-30,81;0,2;0,129166666666667;1009,69583333333;16,4083333333333;89,5416666666667;3,6;14,6
"CAMBARA_DO_SUL";2023-06-01;"2023-22";"2023-6";2023;-50,15;-29,05;0,4;1,80416666666667;906,758333333333;13,2583333333333;83,125;6,1;12
"CAMPO_BOM";2023-06-01;"2023-22";"2023-6";2023;-51,06;-29,67;0,2;0,629166666666667;1018,54166666667;15,9916666666667;81,125;4,3;16,4
"CANELA";2023-06-01;"2023-22";"2023-6";2023;-50,83;-29,37;0;1,132;926,2625;13,7708333333333;80,8333333333333;0;10,7
"CANGUCU";2023-06-01;"2023-22";"2023-6";2023;-52,7;-31,4;0;4,10833333333333;967,329166666667;16,2583333333333;80,875;10,2;11
"CAPAO_DO_LEAO_(PELOTAS)";2023-06-01;"2023-22";"2023-6";2023;-52,29;-31,45;0;1,3625;1018,69166666667;16,4291666666667;90,9583333333333;7,4;11,8
"CRUZ_ALTA";2023-06-01;"2023-22";"2023-6";2023;-53,67;-28,6;0;0,820833333333333;971,4125;17,0791666666667;74,9166666666667;3,9;13
"DOM_PEDRITO";2023-06-01;"2023-22";"2023-6";2023;-54,62;-31;0;1,9375;1002,24166666667;16,9916666666667;78,7083333333333;6,8;12,4
"ENCRUZILHADA_DO_SUL";2023-06-01;"2023-22";"2023-6";2023;-52,52;-30,54;0,2;0,9875;972,0625;17,0208333333333;78,1666666666667;6,4;11
"ERECHIM";2023-06-01;"2023-22";"2023-6";2023;-52,31;-27,66;0;1,332;946,528;16,035;76,119;0;0
"FREDERICO_WESTPHALEN";2023-06-01;"2023-22";"2023-6";2023;-53,43;-27,4;0,2;0,454166666666667;964,325;15,9208333333333;85,8333333333333;3,7;12,3
"JAGUARAO";2023-06-01;"2023-22";"2023-6";2023;-53,38;-32,53;0;0;1016,2625;16,6333333333333;91,25;2;10
"LAGOA_VERMELHA";2023-06-01;"2023-22";"2023-6";2023;-51,51;-28,22;0;1,57916666666667;926,166666666667;15,2875;73,5;4,9;11,6
"PALMEIRA_DAS_MISSOES";2023-06-01;"2023-22";"2023-6";2023;-53,32;-27,92;0;1,54583333333333;950,2875;17,7083333333333;71,8333333333333;4,2;9,5
"PASSO_FUNDO";2023-06-01;"2023-22";"2023-6";2023;-52,4;-28,23;0;1,64166666666667;943,004166666667;16,2208333333333;74;4,3;11,4
"PORTO_ALEGRE_BELEM_NOVO";2023-06-01;"2023-22";"2023-6";2023;-51,18;-30,19;0,2;1,14583333333333;1020,06666666667;15,9208333333333;86,9583333333333;5,8;12,7
"PORTO_ALEGRE_JARDIM_BOTANICO";2023-06-01;"2023-22";"2023-6";2023;-51,17;-30,05;0;0,8375;1015,05833333333;16,6416666666667;84,1666666666667;5,3;11,4
"QUARAI";2023-06-01;"2023-22";"2023-6";2023;-56,44;-30,37;0;1,7375;1005,92083333333;18,65;85,625;6;9,4
"RIO_GRANDE";2023-06-01;"2023-22";"2023-6";2023;-52,17;-32,08;0,2;1,60416666666667;1019,375;16,9166666666667;86;6,4;11,2
"RIO_PARDO";2023-06-01;"2023-22";"2023-6";2023;-52,38;-29,87;0,2;1,22916666666667;1008,35833333333;16,8458333333333;81,5833333333333;4,8;13,1
"SANTA_MARIA";2023-06-01;"2023-22";"2023-6";2023;-53,72;-29,72;0;0,85;1008,71666666667;16,3;91,5833333333333;4,7;13,7
"SANTANA_DO_LIVRAMENTO";2023-06-01;"2023-22";"2023-6";2023;-55,4;-30,75;0;0;997,641666666667;17,0541666666667;81,7083333333333;3,3;12,8
"SANTIAGO";2023-06-01;"2023-22";"2023-6";2023;-54,89;-29,19;0,2;1,2125;975,229166666667;18,3625;79,4583333333333;4,8;9,7
"SANTO_AUGUSTO";2023-06-01;"2023-22";"2023-6";2023;-53,79;-27,85;0,2;0,270833333333333;964,2375;17,8666666666667;81,6666666666667;5,2;12,7
"SAO_BORJA";2023-06-01;"2023-22";"2023-6";2023;-56,02;-28,65;0;1,354;995,364;19,003;81,036;0;0
"SAO_GABRIEL";2023-06-01;"2023-22";"2023-6";2023;-54,31;-30,34;0;0,185;1007,05;16,515;88,15;3,5;13,1
"SAO_JOSE_DOS_AUSENTES";2023-06-01;"2023-22";"2023-6";2023;-50,06;-28,74;0,4;1,653;883,4125;12,7166666666667;77,4166666666667;0;9,7
"SAO_LUIZ_GONZAGA";2023-06-01;"2023-22";"2023-6";2023;-54,96;-28,42;0;1,79583333333333;991,7875;20,0708333333333;75,7083333333333;4,2;11,1
"SAO_VICENTE_DO_SUL";2023-06-01;"2023-22";"2023-6";2023;-54,69;-29,7;0;1,10416666666667;1004,79166666667;17,95;84,7916666666667;4,8;14
"SERAFINA_CORREA";2023-06-01;"2023-22";"2023-6";2023;-51,87;-28,7;0,4;0,529166666666667;964,3375;14,225;82,7083333333333;4,5;17,5
"SOLEDADE";2023-06-01;"2023-22";"2023-6";2023;-52,54;-28,86;0;0,1625;945,245833333333;16,6125;74,8333333333333;4,8;10,9
"TEUTONIA";2023-06-01;"2023-22";"2023-6";2023;-51,82;-29,45;0;1,1375;1012,50833333333;16,2875;80,5416666666667;3,4;16,1
"TRAMANDAI";2023-06-01;"2023-22";"2023-6";2023;-50,14;-30,01;0,2;1,52916666666667;1020,06666666667;18,1041666666667;72,7916666666667;7,5;11,7
"TUPANCIRETA";2023-06-01;"2023-22";"2023-6";2023;-53,83;-29,09;0,2;1,0375;968,0875;16,7166666666667;85,1666666666667;4,9;12
"URUGUAIANA";2023-06-01;"2023-22";"2023-6";2023;-57,08;-29,75;0;1,289;1010,95833333333;19,6916666666667;86,7916666666667;0;8,9
"VACARIA";2023-06-01;"2023-22";"2023-6";2023;-50,88;-28,51;0,2;1,5625;911,520833333333;12,5875;80,625;4,3;14,3
"ALEGRETE";2023-06-02;"2023-22";"2023-6";2023;-55,53;-29,71;0;1,4625;1002,96666666667;18,4666666666667;79,875;7,6;14,7
"BAGE";2023-06-02;"2023-22";"2023-6";2023;-54,01;-31,35;0,2;3,375;991,425;18,2583333333333;81,4583333333333;9,8;11,2
"BENTO_GONCALVES";2023-06-02;"2023-22";"2023-6";2023;-51,53;-29,16;0;2,92916666666667;948,004166666667;16,6083333333333;70,9583333333333;9,3;11,4
"CACAPAVA_DO_SUL";2023-06-02;"2023-22";"2023-6";2023;-53,47;-30,55;0,2;1,922;969,85;17,3916666666667;86,5217391304348;0;7,1
"CAMAQUA";2023-06-02;"2023-22";"2023-6";2023;-51,83;-30,81;0,2;0,216666666666667;1008,12083333333;18,6166666666667;84,5;5,3;13
"CAMBARA_DO_SUL";2023-06-02;"2023-22";"2023-6";2023;-50,15;-29,05;0,2;2,22916666666667;906,058333333333;14,1916666666667;79,25;7,7;12,5
"CAMPO_BOM";2023-06-02;"2023-22";"2023-6";2023;-51,06;-29,67;0,2;0,65;1016,85416666667;16,9625;80,5416666666667;3,6;16,6
"CANELA";2023-06-02;"2023-22";"2023-6";2023;-50,83;-29,37;0,2;1,466;925,154166666667;14,8416666666667;75,7083333333333;0;11,4
"CANGUCU";2023-06-02;"2023-22";"2023-6";2023;-52,7;-31,4;0,2;2,97083333333333;965,979166666667;17,975;73,25;7,8;8,3
"CAPAO_DO_LEAO_(PELOTAS)";2023-06-02;"2023-22";"2023-6";2023;-52,29;-31,45;0,4;1,775;1016,99583333333;17,15;89,5416666666667;8;13,2
"CRUZ_ALTA";2023-06-02;"2023-22";"2023-6";2023;-53,67;-28,6;0;2,45416666666667;969,004166666667;16,7291666666667;71,875;8,1;13,9
"DOM_PEDRITO";2023-06-02;"2023-22";"2023-6";2023;-54,62;-31;0,2;3,13333333333333;999,445833333333;18,6125;76,2916666666667;9,5;12,6
"ENCRUZILHADA_DO_SUL";2023-06-02;"2023-22";"2023-6";2023;-52,52;-30,54;0,2;1,425;970,525;17,8708333333333;82,125;7;8,1
"ERECHIM";2023-06-02;"2023-22";"2023-6";2023;-52,31;-27,66;0;2,37;944,781;15,747;72,936;0;0
"FREDERICO_WESTPHALEN";2023-06-02;"2023-22";"2023-6";2023;-53,43;-27,4;0,2;1,05416666666667;962,254166666667;16,025;81,0833333333333;6,5;11,1
"JAGUARAO";2023-06-02;"2023-22";"2023-6";2023;-53,38;-32,53;0,2;0;1014,17916666667;17,5125;89,2916666666667;2,6;14,5
"LAGOA_VERMELHA";2023-06-02;"2023-22";"2023-6";2023;-51,51;-28,22;0;2,91666666666667;924,920833333333;15,525;68;8,4;11,9
"PALMEIRA_DAS_MISSOES";2023-06-02;"2023-22";"2023-6";2023;-53,32;-27,92;0;3,07083333333333;948,270833333333;17,225;67,6666666666667;10,6;9,2
"PASSO_FUNDO";2023-06-02;"2023-22";"2023-6";2023;-52,4;-28,23;0;2,73333333333333;941,220833333333;15,6416666666667;72,75;7,6;12,5
"PORTO_ALEGRE_BELEM_NOVO";2023-06-02;"2023-22";"2023-6";2023;-51,18;-30,19;0;1,12083333333333;1018,47916666667;16,8875;85,4583333333333;4,1;14,5
"PORTO_ALEGRE_JARDIM_BOTANICO";2023-06-02;"2023-22";"2023-6";2023;-51,17;-30,05;0,2;0,7;1013,40833333333;18,45;78,25;4,4;14,4
"QUARAI";2023-06-02;"2023-22";"2023-6";2023;-56,44;-30,37;0,4;3,275;1002,2875;18,4166666666667;82,5;9,3;12
"RIO_GRANDE";2023-06-02;"2023-22";"2023-6";2023;-52,17;-32,08;0,2;1,575;1017,84583333333;17,7166666666667;85,4583333333333;7,4;12,3
"RIO_PARDO";2023-06-02;"2023-22";"2023-6";2023;-52,38;-29,87;0,2;1,775;1006,10833333333;17,825;78,3333333333333;6,2;13,3
"SANTA_MARIA";2023-06-02;"2023-22";"2023-6";2023;-53,72;-29,72;0,2;1,27083333333333;1006,03333333333;17,6666666666667;84;5,6;15,8
"SANTANA_DO_LIVRAMENTO";2023-06-02;"2023-22";"2023-6";2023;-55,4;-30,75;0;0,0416666666666667;994,6625;16,125;86,3333333333333;8,8;14,9
"SANTIAGO";2023-06-02;"2023-22";"2023-6";2023;-54,89;-29,19;0,2;2,20416666666667;972,316666666667;18,1041666666667;74,875;8,9;10,6
"SANTO_AUGUSTO";2023-06-02;"2023-22";"2023-6";2023;-53,79;-27,85;0;1,6125;961,908333333333;17,3583333333333;77,9583333333333;8,7;12,4
"SAO_BORJA";2023-06-02;"2023-22";"2023-6";2023;-56,02;-28,65;0;2,252;992,204;18,909;77,406;0;0
"SAO_GABRIEL";2023-06-02;"2023-22";"2023-6";2023;-54,31;-30,34;0,2;1,36521739130435;1004,68260869565;17,6086956521739;88,2173913043478;6,6;10,9
"SAO_JOSE_DOS_AUSENTES";2023-06-02;"2023-22";"2023-6";2023;-50,06;-28,74;0;2,216;882,8;12,6333333333333;77,5;0;11,8
"SAO_LUIZ_GONZAGA";2023-06-02;"2023-22";"2023-6";2023;-54,96;-28,42;0;2,8125;988,820833333333;19,8541666666667;73,125;9,4;10,7
"SAO_VICENTE_DO_SUL";2023-06-02;"2023-22";"2023-6";2023;-54,69;-29,7;0;1,52083333333333;1001,81666666667;18,6166666666667;80,5;6,4;14
"SERAFINA_CORREA";2023-06-02;"2023-22";"2023-6";2023;-51,87;-28,7;0,2;0,729166666666667;962,729166666667;14,0458333333333;79,0833333333333;6,1;19
"SOLEDADE";2023-06-02;"2023-22";"2023-6";2023;-52,54;-28,86;0;1,94583333333333;943,245833333333;17,025;66,2083333333333;8,6;9,8
"TEUTONIA";2023-06-02;"2023-22";"2023-6";2023;-51,82;-29,45;0,2;1,06666666666667;1010,575;17,2208333333333;81,3333333333333;4,8;17,9
"TRAMANDAI";2023-06-02;"2023-22";"2023-6";2023;-50,14;-30,01;0;1,90416666666667;1018,8375;18,4208333333333;74,9166666666667;8,1;9,7
"TUPANCIRETA";2023-06-02;"2023-22";"2023-6";2023;-53,83;-29,09;0,2;1,75;965,55;16,9208333333333;77,5;8,4;12,4
"URUGUAIANA";2023-06-02;"2023-22";"2023-6";2023;-57,08;-29,75;0,2;2,357;1007,03333333333;19,0416666666667;84,625;0;11,2
"VACARIA";2023-06-02;"2023-22";"2023-6";2023;-50,88;-28,51;0;3,30416666666667;910,5;12,9916666666667;73,125;7,7;14,9
"ALEGRETE";2023-06-03;"2023-22";"2023-6";2023;-55,53;-29,71;0;1,72083333333333;1001,35416666667;19,8583333333333;76,3333333333333;7,1;12,7
"BAGE";2023-06-03;"2023-22";"2023-6";2023;-54,01;-31,35;0;3,26666666666667;989,366666666667;17,9125;80,5833333333333;8,5;12,7
"BENTO_GONCALVES";2023-06-03;"2023-22";"2023-6";2023;-51,53;-29,16;0;3,65;946,4875;16,7666666666667;64;12,6;9,5
"CACAPAVA_DO_SUL";2023-06-03;"2023-22";"2023-6";2023;-53,47;-30,55;0;2,018;967,808333333333;18,1375;76,0416666666667;0;8,2
"CAMAQUA";2023-06-03;"2023-22";"2023-6";2023;-51,83;-30,81;0,2;0,291666666666667;1005,74583333333;17,4666666666667;82,875;6,6;14,6
"CAMBARA_DO_SUL";2023-06-03;"2023-22";"2023-6";2023;-50,15;-29,05;0;2,8625;904,3375;14,4125;56,5;10,3;12,8
"CAMPO_BOM";2023-06-03;"2023-22";"2023-6";2023;-51,06;-29,67;0,2;0,665217391304348;1014,9;15,8565217391304;79,5652173913043;5,6;18,4
"CANELA";2023-06-03;"2023-22";"2023-6";2023;-50,83;-29,37;0;1,788;923,3125;15,6416666666667;59,0416666666667;0;9,7
"CANGUCU";2023-06-03;"2023-22";"2023-6";2023;-52,7;-31,4;0;4,36666666666667;963,6125;17,4416666666667;81,9166666666667;10,5;8,3
"CAPAO_DO_LEAO_(PELOTAS)";2023-06-03;"2023-22";"2023-6";2023;-52,29;-31,45;0;1,85416666666667;1014,35;18,5291666666667;82,7083333333333;8,2;14,2
"CRUZ_ALTA";2023-06-03;"2023-22";"2023-6";2023;-53,67;-28,6;0;2,15416666666667;967,65;16,7;72,7916666666667;8;13
"DOM_PEDRITO";2023-06-03;"2023-22";"2023-6";2023;-54,62;-31;0;3,55;997,529166666667;18,9458333333333;74,9166666666667;8,4;12,8
"ENCRUZILHADA_DO_SUL";2023-06-03;"2023-22";"2023-6";2023;-52,52;-30,54;0;1,55833333333333;968,395833333333;17,3958333333333;76,5;6,8;9,2
"ERECHIM";2023-06-03;"2023-22";"2023-6";2023;-52,31;-27,66;0;2,852;943,543;15,744;75,219;0;0
"FREDERICO_WESTPHALEN";2023-06-03;"2023-22";"2023-6";2023;-53,43;-27,4;0;1,19583333333333;961,0625;17,1333333333333;76,2916666666667;7,2;12,5
"JAGUARAO";2023-06-03;"2023-22";"2023-6";2023;-53,38;-32,53;0,2;0;1011,59583333333;17,9625;88,25;2,7;12,3
"LAGOA_VERMELHA";2023-06-03;"2023-22";"2023-6";2023;-51,51;-28,22;0;3,0875;923,675;14,8541666666667;73,6666666666667;8,9;12
"PALMEIRA_DAS_MISSOES";2023-06-03;"2023-22";"2023-6";2023;-53,32;-27,92;0;3,54166666666667;947,0375;17,1041666666667;71,75;9,5;9,5
"PASSO_FUNDO";2023-06-03;"2023-22";"2023-6";2023;-52,4;-28,23;0;3,4125;940,033333333333;15,2125;76,8333333333333;11,6;12,9
"PORTO_ALEGRE_BELEM_NOVO";2023-06-03;"2023-22";"2023-6";2023;-51,18;-30,19;0;1,24166666666667;1016,32916666667;17,3958333333333;79,3333333333333;6,1;15,4
"PORTO_ALEGRE_JARDIM_BOTANICO";2023-06-03;"2023-22";"2023-6";2023;-51,17;-30,05;0;1,16666666666667;1011,31666666667;18,5208333333333;73,125;6,1;13,3
"QUARAI";2023-06-03;"2023-22";"2023-6";2023;-56,44;-30,37;0;3,275;1000,75833333333;19,9375;80,2083333333333;9,5;10,3
"RIO_GRANDE";2023-06-03;"2023-22";"2023-6";2023;-52,17;-32,08;1;2,325;1015,09166666667;19,3416666666667;81,4166666666667;8,9;10,9
"RIO_PARDO";2023-06-03;"2023-22";"2023-6";2023;-52,38;-29,87;0;1,47916666666667;1004,30833333333;19,2583333333333;70,4583333333333;6,6;13,3
"SANTA_MARIA";2023-06-03;"2023-22";"2023-6";2023;-53,72;-29,72;0,2;1,2125;1004,2625;17,7625;81,4583333333333;8,2;16,4
"SANTANA_DO_LIVRAMENTO";2023-06-03;"2023-22";"2023-6";2023;-55,4;-30,75;0,2;0;992,920833333333;17,3791666666667;84,9583333333333;7,5;14,1
"SANTIAGO";2023-06-03;"2023-22";"2023-6";2023;-54,89;-29,19;0;2,675;970,833333333333;18,6125;72,9583333333333;8,7;9,9
"SANTO_AUGUSTO";2023-06-03;"2023-22";"2023-6";2023;-53,79;-27,85;0;1,62916666666667;960,720833333333;17,5958333333333;78,5416666666667;9,1;10,8
"SAO_BORJA";2023-06-03;"2023-22";"2023-6";2023;-56,02;-28,65;0;2,459;990,687;19,512;75,543;0;0
"SAO_GABRIEL";2023-06-03;"2023-22";"2023-6";2023;-54,31;-30,34;0;1,04583333333333;1002,81666666667;18,2333333333333;85,375;5,2;13,4
"SAO_JOSE_DOS_AUSENTES";2023-06-03;"2023-22";"2023-6";2023;-50,06;-28,74;0;2,785;881,070833333333;13,7541666666667;53,8333333333333;0;11,4
"SAO_LUIZ_GONZAGA";2023-06-03;"2023-22";"2023-6";2023;-54,96;-28,42;0;2,8125;987,4125;19,6833333333333;74;9;11,7
"SAO_VICENTE_DO_SUL";2023-06-03;"2023-22";"2023-6";2023;-54,69;-29,7;0;1,8375;1000,15;19,1458333333333;74,1666666666667;8,5;14,7
"SERAFINA_CORREA";2023-06-03;"2023-22";"2023-6";2023;-51,87;-28,7;0;1,3625;961,25;15,5125;75,25;7,9;15,6
"SOLEDADE";2023-06-03;"2023-22";"2023-6";2023;-52,54;-28,86;0;3,6;941,970833333333;16,5791666666667;69,4166666666667;11,3;9,6
"TEUTONIA";2023-06-03;"2023-22";"2023-6";2023;-51,82;-29,45;0;1,90833333333333;1008,65833333333;18,3;71,75;8,6;14,3
"TRAMANDAI";2023-06-03;"2023-22";"2023-6";2023;-50,14;-30,01;0;2,225;1016,55833333333;19,9;67,2916666666667;10;13,2
"TUPANCIRETA";2023-06-03;"2023-22";"2023-6";2023;-53,83;-29,09;0;1,62083333333333;964,225;16,3916666666667;78,375;6,9;13,7
"URUGUAIANA";2023-06-03;"2023-22";"2023-6";2023;-57,08;-29,75;0;2,471;1005,5;20,35;83,125;0;11,1
"VACARIA";2023-06-03;"2023-22";"2023-6";2023;-50,88;-28,51;0;3,96666666666667;909,15;12,2916666666667;75,0833333333333;8,6;14,5
"ALEGRETE";2023-06-04;"2023-23";"2023-6";2023;-55,53;-29,71;0;1,125;1004,08333333333;20,1375;81,5833333333333;5,2;12,8
"BAGE";2023-06-04;"2023-23";"2023-6";2023;-54,01;-31,35;8,6;2,35416666666667;992,229166666667;17,9333333333333;90,6666666666667;7;7,2
"BENTO_GONCALVES";2023-06-04;"2023-23";"2023-6";2023;-51,53;-29,16;0;2,54583333333333;948,275;16,5666666666667;76,9166666666667;5,5;10,1
"CACAPAVA_DO_SUL";2023-06-04;"2023-23";"2023-6";2023;-53,47;-30,55;0;1,586;970,2625;19,3791666666667;78,3333333333333;0;7,4
"CAMAQUA";2023-06-04;"2023-23";"2023-6";2023;-51,83;-30,81;0,2;0,145454545454545;1007,76818181818;19,1181818181818;84,2727272727273;4,9;12,8
"CAMBARA_DO_SUL";2023-06-04;"2023-23";"2023-6";2023;-50,15;-29,05;0,2;2,0875;905,925;13,6125;80,9166666666667;8,1;10,6
"CAMPO_BOM";2023-06-04;"2023-23";"2023-6";2023;-51,06;-29,67;0;0,625;1016,6125;17,3125;81,0416666666667;4,5;15,8
"CANELA";2023-06-04;"2023-23";"2023-6";2023;-50,83;-29,37;0;1,291;925,208333333333;14,6708333333333;82,9166666666667;0;10,2
"CANGUCU";2023-06-04;"2023-23";"2023-6";2023;-52,7;-31,4;0;4,375;965,9125;17,9041666666667;89,7;10,7;7,5
"CAPAO_DO_LEAO_(PELOTAS)";2023-06-04;"2023-23";"2023-6";2023;-52,29;-31,45;0;2,01666666666667;1016,52083333333;19,5375;84,625;10,5;11,8
"CRUZ_ALTA";2023-06-04;"2023-23";"2023-6";2023;-53,67;-28,6;0;1,19583333333333;969,75;17,7708333333333;76,7916666666667;5,7;12,7
"DOM_PEDRITO";2023-06-04;"2023-23";"2023-6";2023;-54,62;-31;1;2,57916666666667;1000,4625;18,9125;83,3333333333333;7,7;5,3
"ENCRUZILHADA_DO_SUL";2023-06-04;"2023-23";"2023-6";2023;-52,52;-30,54;0;1,05416666666667;970,579166666667;19,0958333333333;77,0416666666667;6,3;9,1
"ERECHIM";2023-06-04;"2023-23";"2023-6";2023;-52,31;-27,66;0;1,85;945,327;16,466;80,348;0;0
"FREDERICO_WESTPHALEN";2023-06-04;"2023-23";"2023-6";2023;-53,43;-27,4;0,2;0,775;962,883333333333;17,2375;85,75;6,7;12,2
"JAGUARAO";2023-06-04;"2023-23";"2023-6";2023;-53,38;-32,53;4,6;0;1014,20833333333;17,2166666666667;97,5;1,1;5
"LAGOA_VERMELHA";2023-06-04;"2023-23";"2023-6";2023;-51,51;-28,22;0;1,99166666666667;925,254166666667;15,2666666666667;79,2916666666667;7,5;11
"PALMEIRA_DAS_MISSOES";2023-06-04;"2023-23";"2023-6";2023;-53,32;-27,92;0;2,31666666666667;948,916666666667;18,4083333333333;75,75;9,3;10,7
"PASSO_FUNDO";2023-06-04;"2023-23";"2023-6";2023;-52,4;-28,23;0;2,25833333333333;941,85;16,5208333333333;79,5;8,1;11,4
"PORTO_ALEGRE_BELEM_NOVO";2023-06-04;"2023-23";"2023-6";2023;-51,18;-30,19;0;1,00833333333333;1018,00833333333;17,75;82;5,9;13,1
"PORTO_ALEGRE_JARDIM_BOTANICO";2023-06-04;"2023-23";"2023-6";2023;-51,17;-30,05;0;0,7125;1013,11666666667;18,5708333333333;79,375;4,9;11,6
"QUARAI";2023-06-04;"2023-23";"2023-6";2023;-56,44;-30,37;6;2,42916666666667;1003,89583333333;20,5708333333333;82,125;8,1;9
"RIO_GRANDE";2023-06-04;"2023-23";"2023-6";2023;-52,17;-32,08;0;1,475;1017,26666666667;18,7916666666667;86,0416666666667;7,7;10,1
